Aptitude,English,Quantitative,Analytical,Domain,Computer Fundamental,Coding,Placed,Branch_Agricultural Engineering,Branch_Applied Electronics and Instrumentation,Branch_Automobile Engineering,Branch_Civil Engineering,Branch_Computer Science Engineering,Branch_Electrical Engineering,Branch_Electrical and Electronics Engineering,Branch_Electronics and Communications Engineering,Branch_Electronics and Instrumentation Engineering,Branch_Information Technology,Branch_Instrumentation and Control Engineering,Branch_MCA,Branch_Mechanical Engineering,Degree_B. Tech.,Degree_BE,Degree_M. Tech.,Degree_MCA
44,33,40,60,50,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
53,73,33,53,35,60,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,27,33,40,30,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58,73,40,60,30,53,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,60,33,53,20,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
58,73,40,60,40,53,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,53,33,40,35,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
42,53,40,33,50,60,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
31,40,13,40,55,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
44,60,47,27,35,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
82,80,100,67,55,80,96,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
62,73,60,53,30,47,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
53,73,40,47,50,60,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
60,73,47,60,50,53,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
67,87,47,67,70,73,90,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
65,60,60,75,40,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
62,80,33,73,50,40,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,33,47,40,40,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
38,33,53,27,50,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
44,60,27,47,30,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,20,80,60,20,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
57,65,50,55,30,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
51,53,40,60,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
36,27,33,47,30,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
63,60,65,65,33,40,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,50,25,65,17,40,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,33,13,53,50,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
38,67,13,33,35,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23,30,20,20,30,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
51,47,20,87,50,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
62,53,73,60,30,33,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
40,47,20,53,55,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,50,55,45,50,33,54,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,40,30,75,37,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36,67,20,20,35,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,13,80,33,50,73,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,55,50,45,53,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
65,65,60,70,43,40,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
57,50,60,60,40,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
56,67,53,47,50,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
47,47,33,60,15,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
55,60,30,75,33,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
51,67,20,67,65,53,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
27,15,30,35,43,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,60,33,40,20,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
58,67,33,73,45,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
49,40,60,47,30,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52,50,45,60,30,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
49,53,53,40,25,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
33,30,40,30,17,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
60,73,47,60,35,40,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
33,33,33,33,15,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,47,33,40,30,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
48,65,35,45,30,47,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
64,73,53,67,35,53,96,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,53,33,47,35,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40,33,47,40,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
47,47,40,53,25,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,60,27,60,30,33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
48,50,55,40,27,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
27,33,0,47,40,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24,13,33,27,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
40,33,60,27,40,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
62,70,50,65,37,33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,40,33,53,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
55,60,60,45,37,33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
56,87,27,53,45,40,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
18,13,20,20,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31,20,20,53,30,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,67,40,47,30,27,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
60,67,47,67,30,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,33,67,60,55,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
49,60,40,47,45,67,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,40,67,47,55,47,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
38,55,30,30,37,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
73,87,60,73,85,60,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
53,73,40,47,30,40,56,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
67,67,60,73,30,33,60,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
56,60,47,60,45,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
38,53,20,40,40,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,40,47,20,45,40,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
43,50,35,45,33,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31,47,20,27,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
36,33,13,60,35,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
69,80,80,47,60,80,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
53,60,40,60,40,33,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22,47,13,7,15,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,25,35,55,20,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
44,53,67,13,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
78,73,73,87,45,53,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,65,35,60,37,60,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,60,47,47,40,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
51,60,47,47,35,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,50,45,55,27,27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,33,53,60,45,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,50,10,35,27,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
50,65,35,50,40,47,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,27,53,13,45,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
53,67,33,60,40,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
62,73,53,60,45,47,94,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
64,73,47,73,55,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
44,53,27,53,10,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
65,60,60,75,0,40,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62,65,50,70,43,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
56,67,47,53,45,40,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,53,7,60,60,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
60,65,60,55,40,40,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
40,53,33,33,20,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
78,67,80,87,45,47,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
56,53,40,73,40,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
51,73,27,53,40,33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
38,73,20,20,15,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,50,35,60,37,33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
44,33,60,40,50,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
33,53,27,20,15,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,53,13,27,35,33,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
52,50,40,65,47,67,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
62,80,50,55,43,33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
62,50,60,75,47,47,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58,60,60,53,45,53,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
82,80,93,73,55,80,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
58,55,55,65,33,53,32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,67,40,53,50,33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
22,40,0,27,20,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,53,40,20,15,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
53,60,40,60,35,33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,80,33,47,40,47,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,47,60,40,30,53,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
53,55,30,75,47,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,60,27,53,75,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
71,67,60,87,50,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
84,87,93,73,65,53,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
60,60,67,53,45,53,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
58,80,10,85,47,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24,33,7,33,20,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,40,27,53,35,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
42,67,27,33,30,73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
47,67,20,53,25,47,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,50,30,55,70,53,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
53,60,35,65,40,60,42,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,47,47,47,25,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56,53,53,60,45,73,96,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60,60,60,60,23,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
47,60,13,67,30,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
53,50,55,55,33,33,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
56,47,53,67,70,67,88,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56,47,47,73,35,53,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
65,55,55,85,50,47,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
49,47,33,67,35,33,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,60,40,47,45,67,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,60,20,60,20,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
60,50,75,55,30,53,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,47,33,33,25,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,53,20,67,30,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
78,67,80,87,45,47,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
47,60,27,53,25,33,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,53,40,53,60,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
42,53,40,33,30,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
56,60,40,67,35,33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58,60,60,55,33,53,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60,55,60,65,53,33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
56,67,47,53,60,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
73,75,60,85,37,40,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
72,80,65,70,43,47,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36,73,0,33,35,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
63,70,55,65,40,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
49,40,53,53,40,33,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
56,60,47,60,45,53,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,60,53,27,35,40,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
56,73,27,67,45,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
51,47,47,60,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
38,60,20,33,50,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
69,80,80,47,55,60,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
63,60,60,70,37,60,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
62,67,53,67,35,33,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58,67,53,53,35,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
62,60,40,85,27,67,77,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60,87,20,73,30,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,87,20,53,35,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
53,53,33,73,50,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
53,67,33,60,35,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
67,60,60,80,45,53,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58,73,40,60,60,53,96,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,45,40,30,40,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
44,33,53,47,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
37,55,30,25,37,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
67,60,47,93,35,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,50,35,50,50,47,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,33,33,67,45,53,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,67,40,53,45,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
56,80,33,53,50,33,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
18,20,15,20,17,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57,60,55,55,30,33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
53,73,33,53,30,53,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
65,90,35,70,33,33,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
64,73,47,73,50,53,100,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49,47,40,60,20,33,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60,67,53,60,35,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
42,60,40,27,45,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
51,60,33,60,50,53,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
44,67,33,33,25,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
56,60,40,67,20,33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,53,67,40,30,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
53,60,27,73,40,40,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
60,65,40,75,33,40,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23,30,10,30,20,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
64,93,40,60,60,47,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60,80,53,47,30,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,47,40,27,30,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
29,20,27,40,45,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
44,47,40,47,40,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
42,33,47,47,60,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
56,80,33,53,50,33,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
60,60,47,73,40,40,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,73,40,33,70,27,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
64,73,33,87,20,40,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,60,47,53,35,27,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
58,65,65,45,57,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
58,60,60,53,35,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,50,20,65,27,40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,60,20,70,23,33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,40,33,33,30,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
49,47,40,60,45,67,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
71,93,53,67,40,47,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
76,73,87,67,65,67,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
67,53,67,80,50,60,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,73,33,53,30,53,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
64,60,47,87,25,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,53,40,27,10,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,47,20,60,25,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36,40,20,47,45,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
60,80,33,67,60,27,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56,73,33,60,45,53,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,27,27,33,20,27,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
62,67,53,67,35,60,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
63,65,65,60,50,67,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,53,27,60,10,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,60,40,60,35,33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,47,20,67,15,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,53,20,40,45,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
